B2_Blue	B3_Green	B4_Red	B8_NIR	B11_SWIR1	B12_SWIR2	NDVI	NDWI	EVI	SAVI	Elevation	Slope	Aspect	Annual_Rainfall	LST_Celsius
742.7	1066.3	1123.0	3657.125	2549.625	1618.0	0.53013784	-0.5485056	1.312780065791178	0.7951235455615113	1005	2	0	333.9668228626251	26.8366666666667
861.0833333333334	1177.0	1505.9926470588234	3568.5	2826.8	1909.6666666666667	0.406446	-0.50395113	0.8387816567927019	0.6096089678484031	1004	4	105	341.03653395175934	27.67166666666668
1037.857142857143	1298.875	1708.3333333333333	2800.0	2812.8	2000.75	0.24214418	-0.36622855	0.5181563803866792	0.3631759878756515	1007	1	90	349.7508319616318	26.89500000000004
476.6470588235294	739.3243243243244	728.7142857142857	4431.6	2510.0	1356.4545454545455	0.7175698	-0.7140456	1.7700107604126716	1.0762504255972896	1036	2	148	345.5425193309784	28.220000000000027
667.9130434782609	983.9090909090908	922.0	4639.857142857143	2661.75	1660.4375	0.6684561	-0.6500889	1.8000631521967945	1.0025939671002786	1004	1	180	348.3283449411392	27.74000000000001
811.6875	1131.5	1048.5	4214.5	2784.0	1657.5	0.601558	-0.5766929	1.7911925489558214	0.902251353662012	1004	2	328	359.6807957887649	29.05857142857144
973.5	1362.0	1394.6666666666667	4792.0	2532.5	1650.2	0.54913795	-0.55736107	1.4494361249768903	0.8236403307922311	1004	3	232	348.6833175420761	28.46000000000004
1125.1923076923076	1511.9583333333333	1752.4166666666667	3658.8888888888887	3438.2	2447.625	0.3523128	-0.41519898	0.8310042623675157	0.5284203772616449	1005	1	180	359.6807957887649	28.77000000000004
1292.25	1626.25	1874.75	3812.0	3211.0	2528.5	0.3406603	-0.40192157	0.901948460087995	0.5109455360675195	1004	1	308	337.2635424733162	27.54333333333335
1531.5	1823.5	2184.0	3512.7555555555555	3450.0	2622.75	0.23324777	-0.31656197	0.6473517085628975	0.3498409565619313	1005	1	0	343.26043677330017	27.230000000000015
862.625	1057.1333333333334	1129.0	2651.4444444444443	2437.833333333333	1973.25	0.40271574	-0.42989826	1.2872587035814855	0.6039937111538858	1003	2	32	346.9450978040695	30.363333333333344
546.5833333333334	803.8461538461538	1117.6	2263.0	2019.8	1455.75	0.3388156	-0.4757832	0.5879605151712706	0.5081482357812547	1027	2	180	371.97892105579376	29.02333333333337
436.9090909090909	686.1	840.25	3210.0	1835.4	1263.6666666666667	0.58508736	-0.64780164	1.1906659662905952	0.8775226809850027	1024	1	128	370.04977464675903	28.730000000000015
522.8571428571429	810.5	1155.6666666666667	3228.5	2190.6666666666665	1519.5	0.47279984	-0.59866303	0.8301864841875597	0.7091188991941613	1060	1	0	357.168242931366	29.402000000000044
