Label,B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,EVI,SAVI,Elevation,Slope,Aspect,Annual_Rainfall,LST_Celsius,Longitude,Latitude
1,537.7058823529412,800.95,928.0,2742.0,2174.857142857143,1527.0,0.49427792,-0.54786265,1.0600237867715303,0.7413158970167552,1049,1,308,367.345449924469,26.83000000000004,32.437581004621244,37.778155200240214
1,590.3125,817.9166666666666,977.5625,2575.6,2320.222222222222,1605.8,0.44975075,-0.51795334,0.9951334260151539,0.6745312054816686,1053,1,90,367.345449924469,27.850000000000023,32.43785049920648,37.7727653085355
1,536.5,780.8650793650794,1056.0,3249.5,1838.5,1501.75,0.5094646,-0.612509,0.9857983910835467,0.7641082210868555,1061,3,68,367.345449924469,28.500000000000057,32.43785049920648,37.76414148180795
1,550.4,720.2222222222222,915.7142857142857,2001.6,2225.8333333333335,1582.7142857142858,0.37222102,-0.4707794,0.8058196436295172,0.5582358614814416,1072,1,180,367.345449924469,29.05800000000005,32.432730102087,37.757943106347525
1,467.0,720.0,975.3333333333334,3366.5,1966.5,1486.0,0.5507274,-0.6476202,1.0456387382659902,0.8259960082904737,1060,2,32,367.345449924469,28.466000000000008,32.44297089632596,37.756056644250876
1,550.5,794.2222222222222,637.9,3841.0,2407.0,1358.0,0.7151533,-0.65730995,2.2616609944501715,1.0726101710050453,1046,3,112,347.9624654054642,28.325000000000045,32.4537506797354,37.76656693307507
1,492.0,737.7083333333333,899.7,3125.5,1996.75,1425.0,0.5529663,-0.61808515,1.150950420915465,0.8293464490647591,1040,1,308,347.9624654054642,27.620000000000005,32.452672701394455,37.775999243558324
1,670.0,928.125,1195.5714285714287,2226.142857142857,2284.0,1744.3333333333333,0.3011857,-0.4115116,0.5888210519442356,0.4517125503537809,1037,1,52,347.9624654054642,26.83000000000004,32.45024725012733,37.78597054321205
1,675.7368421052631,986.0,1247.0555555555557,2494.5,2512.1428571428573,1983.3857142857144,0.33340263,-0.43341473,0.6351799775363067,0.5000371156672654,1030,1,90,347.9624654054642,26.798000000000002,32.45132522846828,37.796750326621485
1,933.1764705882352,1222.4480519480521,1438.111111111111,3220.0,2711.375,2038.3333333333333,0.38253465,-0.44965115,0.9183397805650659,0.5737403851887186,1030,1,270,330.80654072761536,27.78000000000003,32.45590663641728,37.813728485491346
1,877.75,1175.5,1335.6,3423.0,2463.5,1789.0,0.43865842,-0.48874635,1.0749875115228735,0.6579185140047488,1030,1,180,330.80654072761536,27.720000000000027,32.46533894690054,37.81696242051418
1,653.3333333333334,920.5,1069.1666666666667,3531.0,2232.0,1609.0,0.5351618,-0.58643156,1.2194538009378506,0.8026554122590928,1026,1,270,330.80654072761536,26.57400000000007,32.475310246554265,37.811572528809464
1,934.625,1253.4,1622.4,3652.75,2675.0,2095.0,0.38488954,-0.48904946,0.7957834666269494,0.5772795769241705,1022,3,180,330.80654072761536,26.183333333333337,32.48258660035563,37.805374153349035
1,728.0,1131.375,1272.25,3347.0,2419.25,1812.5,0.449153,-0.4947386,0.9393959974644571,0.6736565831484388,1021,1,180,330.80654072761536,26.97750000000002,32.48824598664559,37.80375718583762
1,624.8571428571429,830.875,992.625,3220.75,1780.25,1200.0,0.5288219,-0.5898559,1.2403081510934393,0.7931387380973569,1016,4,162,347.9624654054642,26.970000000000027,32.489862954157005,37.786779026967764
1,498.0,845.8333333333334,642.25,4098.5,2280.0,1259.4,0.7290513,-0.6578575,2.0485123281175914,1.0934616398629053,1022,2,32,347.9624654054642,26.57666666666671,32.48528154620799,37.79621133745102
1,563.25,879.5,906.5,3697.0,2007.75,1383.5,0.6061692,-0.6156452,1.4200656471845499,0.9091550825369245,1024,2,0,330.80654072761536,26.623333333333335,32.47018984943478,37.807530110030925
1,500.6,744.0,827.1666666666667,2777.0,1809.0,1290.6666666666667,0.5409942,-0.57739276,1.2227726911660186,0.8113787682633622,1028,0,0,347.9624654054642,26.55666666666673,32.46345248480389,37.79728931579196
1,476.15384615384613,735.9411764705883,874.0,3016.416666666667,2059.0,1355.4,0.5506908,-0.6077447,1.141949155437957,0.825930050759247,1032,2,148,347.9624654054642,27.203333333333376,32.46237450646294,37.79001296199059
